,account_uuid,premium
1241,8f28adb0-0680-4621-a9f9-af13d9d3f123,620.75
1242,8f3185f6-0a4b4-d9fa-708aa-cc8bc317f3,338.0
1243,8f36b43e-381d-417b-9282-eb2c09413540,644.0
1244,8f8edf6c-0daa-42aa-b0ae-999d87532c23,903.0
1245,8fc1a02b-a5fd7-43ce-f29c3-f066504a32,745.0
1246,8fcb7a93-d5d80-e38b-3bffe-e8c15c8d5b,10615.0
1247,8fd2bf6d-5d2d0-9f32-24855-50db8e8ad4,350.0
1248,8fe2503a-fca7-48ce-bccb-f847d4364486,771.0
1249,9003a25a-75dbd-8e88-d3565-f556cb6971,500.0
1250,901ea7b8-0464-4e55-9d35-7138bf4c900c,3920.0
1251,9039f3d8-c30cf-d348-c2bd9-9ddd75e7cb,8591.0
1252,904fc8ad-00d2-4c11-aa25-f21e32fdca1b,4789.0
1253,90523b10-c008-47f2-ba78-e22caf92f7eb,2405.34
1254,9063624b-98b67-0afa-cca7a-8d5a9cc98b,500.0
1255,9071d8fa-3045d-6981-efbfb-dd52144df1,693.0
1256,9086357a-e9a09-a462-08a3b-d68d07ee6d,500.0
1257,9088135b-88fa-4bbb-80fb-96e4b59dd203,1979.0
1258,90d96f4d-bf055-88f3-b4f73-40cecf2c46,3863.0
1259,90db2cd1-75a9-4519-9047-384d24a3b71f,2866.0
1260,90df1d0d-3598f-d3f8-06e9c-1df3e39a5d,1325.76
1261,90f6ef61-70cdf-c886-0d6cd-938f6889c8,1100.0
1262,9109eb53-43bb-4ed2-a2e9-a67776667f0b,2644.0
1263,9129e667-06fbf-c950-ddde3-13471239aa,740.0
1264,913e3b49-1b9ee-c7bb-20195-d77a140c1d,610.0
1265,9145c0af-218ae-211c-6a848-9c32b6f30f,550.0
1266,914cb6dc-fbfc5-f103-4226b-2c1cf8cf00,5252.49
1267,91509831-a2b86-6d86-08562-64862e74c3,9115.0
1268,9175bc7c-45e35-4386-d7fdd-83d614bab8,711.0
1269,919589bf-bd1c-4437-b4ac-f01e1f8673fa,2175.51
1270,91b8413c-0b9e9-30b8-c18b2-730cf3efe2,8190.32
1271,91e9ae45-b32b-4a35-b852-3bffdc8a847e,1759.0
1272,91f1dc2a-98ae-4f64-af35-8f9a4133c3a9,1390.0
1273,91f8ed86-fc2a-41d5-9bed-1906367c1e62,1075.0
1274,920158df-1167d-c42d-c3eb8-1eb2f130ea,7328.0
1275,9221cf47-b015-4dd7-a087-00203dacf6f7,6417.0
1276,92415467-58e8-40a6-be49-228ac883850e,983.0
1277,925a9801-fa21-4cbf-a883-7b67651ef8a5,325.0
1278,926e3006-911f-46f2-8b6e-a09d7ea7c82b,1174.0
1279,92974a68-a9b4c-e5af-16f85-e1962e6f19,2308.79
1280,92b57760-03656-61be-723e5-7ba7ced14a,545.0
1281,92d05204-b6a3c-4b08-bb153-8b2059eeca,2675.0
1282,92e65e8f-522e4-6d37-608a4-1e9c9a6b0f,644.0
1283,92f32d11-fa787-d9d9-11d5a-2ff8f503f9,1526.0
1284,931f1a1c-7fffd-f49f-5da5b-c30da6a8fc,918.75
1285,932707a2-469a3-fcd9-a666f-920f4eadf4,776.73
1286,933afe3f-cfb96-21b0-0792c-51496d5841,1137.5
1287,933ca359-50165-6ad8-50804-6cc75f6b96,821.0
1288,93788012-85fd7-4342-d7ef9-b75822ff9b,808.0
1289,93820c04-37ac-4747-a0c9-42e73f8daa89,271.5
1290,93c421e2-65d8-4e3d-90ad-af692659cfb9,400.0
1291,93d30fa7-5911e-9f94-45d53-5fbbdbf4e2,1013.0
1292,93ea4906-4d50-449b-a77b-da0958385c88,914.0
1293,9412ba6f-5227d-49c7-c2504-80a1465eac,6699.9
1294,944460c4-73cda-fcad-c9d15-3ca4cae896,2245.0
1295,94536a8a-1c2f3-f9b9-d78af-d197be2d88,1036.0
1296,94899b11-55305-585b-d6a82-73aa81cff1,750.0
1297,94a4f03d-60187-6f62-ede10-f7ea3020a4,550.0
1298,94b1becf-1eeb6-8074-88029-b7d1a9e427,1890.35
1299,94e288f1-2dfa-4437-be73-59b44c53689c,750.0
1300,94efcd04-242e8-a2ac-4d10c-b84318cf4d,1478.18
1301,94f7950a-6555a-14d9-92217-f3932f7ded,350.0
1302,952002bf-66975-0720-9460b-6d25ff8f45,530.0
1303,9551fba8-7a88-4b31-88c7-a2f38786fbe9,997.0
1304,956b0a98-18397-751c-73da7-254db1de6a,495.0
1305,95ac4440-5c8a4-3166-9354d-eff5d12d6a,1283.0
1306,95b4efb5-4736d-d09a-ae859-b40575eb01,2119.1400000000003
1307,95de0b0c-2c13-4519-bec9-80fa2646e56e,1521.38
1308,95e9493d-89f91-6801-cb0bf-d8649063cd,500.0
1309,960c3d5a-31c9-4360-9c4f-8ba1adc1ae36,3260.0
1310,965d78ea-70c6f-9548-71a2f-83b77384c8,713.24
1311,96bf68e5-ae13-408b-ab15-dabe91600cce,1006.0
1312,96c02732-4b035-c591-4984b-b49ae7beb0,15723.0
1313,96c3d85d-2dcf-459f-a1f7-689bcf00563e,350.0
1314,96c8bb3e-89e1-4a08-b0e5-2ff3988ded30,265.0
1315,96f9f2a5-f722-4e8d-9799-3e8deb1f188e,350.0
1316,9708488e-64c8-4293-bbe8-5990b05538b4,350.0
1317,970a4353-2fee-4d09-9b21-4aa21e25e8c9,2160.75
1318,972888fe-77d0-4920-8b3a-a46bcba08f7b,7903.0
1319,9728db25-511fc-fbb2-ef1ab-9cf3e014b5,3994.31
1320,974cf0a9-be38-4fdd-9dcb-acef67f7009a,1153.0
1321,97800ecc-0dad9-1955-31013-6546769bbe,2662.81
1322,978796ab-bda6-41f6-81e0-f9a8ca6c0ddd,3036.7
1323,97b7cfab-1015-473e-bc36-f2e0afd3abbc,1113.0
1324,97e2fc4d-c05cb-d04d-1115d-e7149fc94e,500.0
1325,97ecce51-3930a-d9d0-47cf9-6c3d89e062,1305.0
1326,98175c8c-c8a1-4b27-b24b-9e843872451a,530.0
1327,981acf87-e358-4d73-b3dc-555375dc0273,850.0
1328,981c78d6-2d68-44cb-b8de-266f470efb3c,3287.0
1329,98763916-2e498-eb3e-276fa-6a26211725,1030.0
1330,9876abe7-72eb-4f99-af86-abe1aeecf71a,500.0
1331,98a8c3c8-7d3b7-43df-0a047-64cfc5b50d,400.0
1332,98af3fae-b76b6-afaa-149c8-a8918780cb,1010.0
1333,990187e2-31dc2-1c7d-1a4c4-3f7e3635fa,350.0
1334,99238bd4-9301b-2a42-9f0a3-cc3982afd9,3327.0
1335,99309a61-60fe0-1f12-8a198-54b233ab4b,650.0
1336,9980005d-221be-b91a-a1cf9-e24b98e6cf,695.0
1337,99896cec-3592a-cd5d-3d579-789e181726,600.0
1338,99cd86b0-87731-3c2b-61176-796522b1e5,1500.0
1339,99d33533-beb4-4b82-832f-873a844dc710,784.0
1340,99db138e-8de8-4580-be46-e2fe82b90820,641.0
1341,99e38939-6b33-4e46-82dc-f9ca371d482a,12316.179999999998
1342,99e462de-cfcc-40f2-81a6-df3a99c41c00,1922.08
1343,99e476f5-5fe52-409b-7f4e2-080336f110,859.0
1344,99fdb8e0-262e-470f-9639-4ce3698a152c,992.0
1345,9a08cc02-16c83-18df-95249-28648be6b7,2865.0
1346,9a1718a2-e23f-4bf6-93bd-9c140fda1db3,3596.0
1347,9a3fb24b-d3091-d9cf-abaa1-5305c9764c,1033.56
1348,9a479983-9e7e-44bf-8790-e666f437217c,966.0
1349,9a83e4e8-1769a-75b4-6c06c-e928013adb,3558.0
1350,9a92a068-50fc8-ad16-13df1-8a4b2e2037,776.0
1351,9a9ceb61-cf73d-f176-ea73c-025f22bce5,935.0
1352,9aaf3e5b-11b5-4b96-852b-f9549848cd99,503.91
1353,9ac06d34-28c0-4da2-98dd-d20c615028d2,647.87
1354,9ad98354-b5946-db1c-f4dfa-0760fe981b,2028.0
1355,9ae536e0-a780e-75ea-16ed4-b881957121,350.0
1356,9b158f04-b1e69-4f8d-04acb-6dd8533c35,10434.0
1357,9b2273ca-7453-4f1c-8175-953986af7bc4,6343.0
1358,9b366966-9ac58-7a78-d7bd4-469d4ec3fe,500.0
1359,9b443ed1-c4bb-4e4a-a598-ff862e6ef9e6,1513.0
1360,9b5c3306-c0fc-4290-92d6-52c9c66e0969,1607.0
1361,9b62339e-7498-4312-a425-cfadfec2fad9,4132.0
1362,9b6ae702-5f36-45ab-bbcd-6145a033e06c,350.0
1363,9b7715d1-2f6b4-288a-f4463-bf903aab26,1063.0
1364,9b7b66a7-a35d-459b-9068-5c1f4f435273,500.0
1365,9bb0f28a-5e99-40fa-95ed-c05cc20de37e,2174.9700000000003
1366,9bc2db31-a687-4949-a506-22418b456463,500.0
1367,9bdf6373-f943-4c23-861a-7311451743fe,1000.0
1368,9bf11f83-51b97-ec8c-89afb-bb1dff326d,1839.0
1369,9bff6ed6-272d1-4edf-4b13a-8199a46cf1,2962.0
1370,9c18ca5f-e777-4ee0-8dbf-501a652af957,492.0
1371,9c2442cf-4a5e8-a4cc-1aefe-0816bb099f,650.0
1372,9c441fc3-2b8f-478e-9566-52ffe11fb503,700.0
1373,9c76e18d-bf652-9512-1b05f-652d2d266c,216.0
1374,9cb9fe3b-6b77-4ae3-84fb-1afe372293d1,995.0
1375,9cbd0abc-5f50b-9133-5010c-939ce524c4,1022.0
1376,9cc5d00a-3a679-43d1-e968a-0f1222f21a,3799.23
1377,9d085cb6-c2aa9-0772-2ecc3-b71c59d670,455.0
1378,9d5904e2-0a1b0-266e-cf418-0cb971f4fc,1468.0
1379,9d7d4bad-3723-4ad1-b374-f8ffec789abe,539.0
1380,9d8a7a1e-26a3-406d-9134-9303f2e2d328,1935.0
1381,9d9d97a3-f3c07-5198-b76c8-9c2a0732d4,1719.4
1382,9d9eedaa-b988-46aa-b3a6-2591481993d8,500.0
1383,9da7b526-21cca-4ce1-be02a-9deee00ece,11404.0
1384,9db77433-7fb70-f0c6-41824-1f3165e6ce,950.0
1385,9de04968-e8aa-444b-8f42-e82d11cd2693,1554.0
1386,9de88d99-47108-4666-98ee8-6705677844,350.0
1387,9e38c1d3-a552-4d4b-9ffe-c2e9cbc4f2dc,758.0
1388,9e753ec4-6c1c-4f8d-aef8-dfebb0487f39,18551.0
1389,9ec84112-d5bd2-159f-4fad5-0db4195649,680.0
1390,9ee778cd-f9043-f32d-cb164-e0733a44ac,4022.0
1391,9f3d4f64-aa717-5dcb-4fbfd-48fa37ac32,1029.0700000000002
1392,9f5658b6-3793c-d0aa-9bb6c-ee52ce5778,4454.0
1393,9f58a5ec-034ce-f13e-7868e-1189414b7a,2680.0
1394,9fac623b-e281-4c05-8b5c-7539b4202b3f,4927.75
1395,9faed89d-ab1a-4f74-a6f6-0950c4bd4057,846.0
1396,9fe40336-ae9f-438b-b9c0-3347a0283ecb,477.0
1397,9feeb5e2-9893c-90e6-4fcd1-4fbbbe44c7,4194.05
1398,9ff0dec7-1a9ba-9ece-4c971-9230d2347c,667.0
1399,9ff89d20-7d54-468a-9a6a-8c2a6dda26b7,353.0
1400,a03ce9ca-a0e8b-e87e-083c2-ca30bc4642,610.0
1401,a0401a66-09d0c-1e24-45bb7-cef0e6f731,500.0
1402,a05cc2eb-28645-735b-012c5-51acc65df4,3083.0
1403,a0b64c21-4d29-4f90-92f9-ef941a6158cf,767.0
1404,a0d59f0c-7d9a0-2457-40236-4379d21056,530.0
1405,a0dec056-f528-4e10-8258-7f65ff8758e4,2240.0
1406,a0e00b92-d6f3-486d-8645-41266e9706af,6103.0
1407,a0ea16e9-abb2-44d0-8d0f-b8c392058182,500.0
1408,a0fef719-4931-4d6e-87ca-45da4432c0ce,1053.0
1409,a116bbfc-4cab-408c-94eb-9dc321d1eecd,530.0
1410,a14fd59a-3e81-43d7-84f2-f36e9299f817,1806.0
1411,a16404c2-12ca0-32fd-50abc-bf06eb160e,901.0
1412,a1909b93-80165-1425-06fe4-a81236d7c6,1316.0
1413,a19af69c-c40aa-ba4c-46afb-10df1bc978,7381.0
1414,a19c284d-8197-4cde-adc7-880e0aa8aa5f,850.0
1415,a1abe9bd-3054c-9689-fb84e-bf58dd86f5,1479.0
1416,a1f467c8-06e9-4f4a-8b9a-49738a9fab0d,500.0
1417,a2192dde-b5500-2cee-2b8d3-5a44fbd62c,7004.0
1418,a248d74f-e94f-46b8-806f-6db9bef23ea7,2843.0
1419,a24d0740-f820-4dcc-86b7-2fe0ec9ccae0,995.0
1420,a27415e2-5afd-40e7-93dd-1bdd82a80c29,1346.0
1421,a28ffe43-62c2c-5934-e34fe-fcddcd6c56,971.0
1422,a2a3ae86-24475-440d-c5b0c-2bef24a604,700.0
1423,a2ab051d-435bb-506d-50036-b83312745e,5190.0
1424,a2cd5921-5830-4ae5-a90e-5407d81abd65,905.0
1425,a2e18499-d3904-6a8d-e8c9f-08f2a51b86,51780.0
1426,a2f200f0-d9d69-029d-4c8d6-0109b73b3f,650.0
1427,a31217af-e4e60-716b-97f35-31cf10e2c7,1562.0
1428,a371aa03-ae99d-9bb9-831e5-bf96482e02,796.0
1429,a3a315a2-c270-49d2-b8f2-42a747eeec1e,3222.0
1430,a3c0625a-31136-b41e-daf5b-d16dabfc84,1951.0
1431,a3dbd8e4-2db8e-e11b-da205-f149e4bc71,5071.0
1432,a3efa606-d3098-960a-bf1e5-d287278b5c,350.0
1433,a406327e-c95b-4b8f-8d80-a5ddc9ee3b51,954.0
1434,a40fb55c-0e6c-4ef2-a2ba-02ac86478654,780.0
1435,a42c4dbd-2b4d9-3740-67e5b-4cf4eec8d5,500.0
1436,a4649b74-223a-4112-b218-a397500c043a,684.0
1437,a5175d93-86d7-4c9c-8f13-549100394db5,5883.51
1438,a51c40d8-c64ea-8ee2-85cc0-390ab6fdb9,1893.0
1439,a5501e66-474a4-5af7-8847e-4d7b68542e,500.0
1440,a5691dda-4deb3-1eea-5d7f7-7851be6716,966.0
1441,a56b80d8-3b0ce-ddd4-274cf-d96fbf4c1a,1055.31
1442,a571b04a-c6b8f-0ee5-05037-22fb2cf9a7,1350.0
1443,a577942a-0688b-0162-609f9-9b450a6152,2672.0
1444,a57e190a-802c-4d14-a932-a2f73fc24576,1814.0
1445,a57f8b39-82ac-4e17-b2e9-f159a435be0f,868.0
1446,a583cae9-5830e-3d59-52dac-72c545798b,1700.0
1447,a58584b7-c401b-7dcf-d3810-b2f67e1674,984.0
1448,a5afd67d-a7f74-3ab0-764cf-eab29b7ea0,7231.0
1449,a60c20c0-d09dd-7e9b-15365-570a2fbbbd,2520.0
1450,a66fe243-17b11-f951-f1335-9a1d575e65,6409.0
1451,a6788142-75b4f-5e05-b8f59-394140489f,1348.0
1452,a6b5af41-a855d-a8f5-76014-2b1fe98c7d,842.0
1453,a6bcfa0f-eb7b-446d-adb1-17359922b61b,500.0
1454,a6d7c8ea-e8d70-0683-f5244-911348c338,784.0
1455,a6e6a16c-84b5-407d-a5b2-42c61b7321a6,2924.0
1456,a6fc6738-06b7-419e-b02d-4b1a75c29af2,965.0
1457,a6ffd93b-95c8a-df66-31cc5-b5124f7c17,500.0
1458,a7104ece-97e61-d6cc-0754f-16eddd5cc7,1273.0
1459,a738daf7-0dd2f-9200-2aab1-470d6e13a5,275.0
1460,a76049a1-da441-84ed-ea7cf-af1fb9526d,400.0
1461,a7608397-6eae4-14f1-c07a1-f8e46e8deb,637.0
1462,a7c0eaad-19857-cb5e-e0d74-7ebc62d323,1351.0
1463,a7da65ec-abc1b-7a19-c2b88-f42e4932ca,3155.4
1464,a7f1846d-749e-417f-9186-ddae9f0c162b,271.5
1465,a80d3547-89a9-40e0-b546-dfd967723b81,1521.0
1466,a824117a-c006-45d3-ba8f-c348ac1297a5,500.0
1467,a82dc323-94ebb-d612-62e9f-69e2c23f7a,850.0
1468,a82f2a89-65927-34dd-db721-14162c1587,1942.0
1469,a83b4a35-29ae-4a9d-9119-b0527a0cf7a7,18926.0
1470,a844c718-6860-4862-b872-c7ab9f1c48c5,5757.0
1471,a84e15d8-8d27-4c3d-9806-74d699bd95e1,1556.0
1472,a88eb5d2-cd765-be36-8c1ed-bdc3c0258b,1257.0
1473,a8cfe6f7-51d6a-eb3d-be982-bab284574b,500.0
1474,a8e49cbe-1e691-54f0-32a65-27297ddd2d,3792.0
1475,a8e9e5e2-d410a-5905-a93f3-68c836f8d4,3794.0
1476,a901d04d-8bbcb-0b2b-38eef-5b8a3c0da6,21561.0
1477,a9094d1d-cd33-4c81-acbd-fa761390acfe,1286.0
1478,a936fde7-a60cb-6128-c2905-c280c9cd6e,400.0
1479,a937b917-e085f-ee7a-647d8-a05697416e,352.0
1480,a9408e75-28371-e041-501a8-80ba044f75,915.0
1481,a9413594-091a-4588-8c6c-da6a8ef9ea2c,500.0
1482,a9426647-63cd-4172-833d-b93b9abcf903,1495.0
1483,a95f169a-e746b-7826-4bdb9-bf94d20307,9305.58
1484,a9a41755-dfb4c-9e1f-a8e61-2f41e8f23d,1558.0
1485,a9c9f719-74bef-e5ff-6aed8-d53b02a9cb,1375.0
1486,aa317b61-4721-4eed-a7cb-978df8d9b0c0,1170.0
1487,aa3ed4ca-cbbc-4697-8a49-976d8c0682ab,500.0
1488,aa549deb-5238a-3c14-c758c-b734314d15,2794.19
1489,aa5e37cc-f064e-e737-584cb-a3ab891b2b,350.0
1490,aa720c38-6c26-40c7-aabd-b6589fb243f3,805.0
1491,aaa1beb5-1bca8-efb7-90300-579a138f93,36532.0
1492,aac08c01-bc574-2cab-deecf-1991c8bc7e,733.0
1493,aaf387bd-fb2e0-1f84-57610-6c2c3300e2,1649.0
1494,ab158ad9-924a5-c2d0-8b360-730638e166,2249.0
1495,ab18ee12-f0a37-76fd-783c4-5291c5581c,2371.0
1496,ab3be961-327dc-1850-311d0-dc3d6731ac,1162.0
1497,ab462ad0-9c992-4122-73a68-d10673e72c,575.0
1498,ab4a571a-ac47-4948-9d32-17f1bd891c47,696.0
1499,ab6b5248-bb109-3861-7eb2c-fdeeecf261,566.0
1500,ab707e4e-4474-4b0e-a62f-2feb014f60dd,1168.0
1501,aba553dc-93382-3f74-02761-abdb44ff94,4808.0
1502,abaaaed8-df4ec-c37f-29769-1e21da7589,7153.780000000001
1503,ac10bb18-b3ec7-b9b1-df74f-e27d85c8a4,3696.0
1504,ac20d36e-54666-c420-568f9-53ec69beae,1683.0
1505,ac3032ca-eec0-42f5-be89-30e1659a0591,2213.0
1506,ac8915c8-1ee6-4ec1-8a34-6c59101354ad,3123.0
1507,ac8de375-6b559-9fb6-504ab-b5b5d82653,400.0
1508,ac98a3c1-a5878-97b9-c1c44-d71b981578,3037.0
1509,acbc8279-6ccb3-5e4a-144f5-0f9def628e,500.0
1510,acc424a4-1e5ff-cc98-91269-67acca9188,1104.0
1511,ad237e57-b6a69-b00c-bfe60-19a48f4a00,6821.64
1512,ad2621f0-d5006-8bdd-bb6c3-1e788f3246,511.0
1513,ad35e9a0-3b2dd-6e88-21114-5870869feb,807.0
1514,ad610e5e-e0095-2070-5e045-4c0f154ab7,1039.0
1515,ae29dab8-b945d-2934-5f3e7-59978d58d6,13487.0
1516,ae4cc5b0-82664-662c-615b9-3de77e0f14,866.0
1517,ae57d5b2-c4e2e-320e-d5a72-fa7e16314e,346.0
1518,ae779fb7-7975c-80be-d0feb-12efdb4395,1590.55
1519,aea08198-29b2-4534-9686-fffafd1a71e9,1591.0
1520,aee82759-2bf3-4320-bdb4-f3fa4cfa8d46,2487.84
1521,aef1e268-74ea-4ee8-a8fe-a4d456db348d,940.0
1522,af119f90-f3d9-43d0-9317-3c880f218972,1795.0
1523,af627832-02945-dfd8-1446b-2f5c3dc365,1370.0
1524,af825d32-1d17-4f86-b79a-3988ec85dbd8,500.0
1525,afc4394d-7488-4173-89ec-497c8c03d7c4,1870.0
1526,afd28384-c9b5-451b-ac08-35896a210656,4296.0
1527,afe0c1ea-ea93-4973-bac3-7955d211b5ad,1662.0
1528,b0740110-07bf-4143-8a44-f9d39c28151d,509.0
1529,b07d8927-59251-6cab-90324-e7940febb1,537.76
1530,b093a05f-0476-4cf9-8056-474f1f049d43,850.0
1531,b095bf2c-169a4-4a45-9e318-90a0dbb2eb,1301.0
1532,b0b4ca88-05fd-407f-b5c6-24671f2d066a,1480.34
1533,b10f6e2d-bf175-a16f-94b8a-9bc283f56a,4740.0
1534,b141ae0e-fb127-3680-b336b-209d474f74,176.0
1535,b14379b8-35e0-4ace-9c5d-66fd4133d36e,1939.0
1536,b1580d5a-a3bfc-5f15-9af10-1d4a5db1ec,6597.6
1537,b1c3cff2-e13f-4bfe-a05f-fe22bca525c6,500.0
1538,b1ed2480-428f-4964-b337-869db55a81a3,1730.0
1539,b218bdce-f212-4438-b44a-711d3ea6a82b,495.0
1540,b22a46a3-4c1e9-e96a-9847c-29698c8dba,638.66
1541,b23f5810-b3e19-4adb-527c6-312e9e87b4,734.0
1542,b244cb11-f8bc-4002-81e1-e8c79f1a9c3d,2089.0
1543,b24d9cf7-67c02-1664-bedba-3777aaa0b5,6084.0
1544,b25e458d-6e7ca-b65f-48c98-65fb0c1211,2471.0
1545,b26fb686-ca430-bb3b-06cad-864ebbafe5,3079.0
1546,b26fcebe-f14eb-4175-613f9-ff6eef25da,928.0
1547,b2b4297f-2fcbf-3d40-53d9d-f6fb3a0611,4998.51
1548,b2c46a75-6359-497a-8160-92d585324b02,19768.75
1549,b2dd3c3f-59ce-45ed-b0a9-84feb67aeb73,748.0
1550,b2dfade7-5e45-446b-a5b7-173882637405,7219.76
1551,b32feb54-03b2-48a2-9377-56c502626afe,1249.0
1552,b33465bc-087f9-f907-daace-562b81f3d6,11687.19
1553,b36e4aca-682ae-8f4f-fa90b-07ce996131,2151.0
1554,b381d2bf-a52a1-e1ba-e2a93-62a40beb07,2730.08
1555,b3ce335c-7b251-d6f0-9b4cc-9a6f16268d,1768.0
1556,b3e76fcb-c3138-f98d-61d09-4fa491bba9,832.0
1557,b40e1451-a6f4e-7a0e-c51cc-5574c61025,14522.0
1558,b4158132-cb60-4629-8439-385123d121d4,1973.0
1559,b458703d-a81fe-a1b9-ad7ea-0bcc306e32,11828.0
1560,b45a289f-1dc2-430a-80f5-32e04a32b86f,1035.8
1561,b480f872-570a6-40b4-9bfd1-5c20e705c9,865.0
1562,b4bf654e-6c0f-45a4-8c1c-6f4a82e0c599,885.0
1563,b4c00500-e7c9d-60c7-5cd5b-0bdeb5bc96,4512.0
1564,b4c3b2be-9a3c4-d980-31c39-26afcdc221,6933.0
1565,b4d3d154-82e17-3b0f-78f05-92ef253118,900.0
1566,b4e01e2b-cc7cc-4d9e-e73a6-16bfbc53bc,2327.62
1567,b4f44354-375b0-9b02-20cd6-6500974693,5332.0
1568,b51a1313-c5209-b903-da2fa-68b672f71d,1284.0
1569,b528f445-757d1-63fe-46616-553742f760,654.0
1570,b52f0825-28d4-4e7f-b8a8-aa7b0538f170,9487.0
1571,b56683e4-ca83-4105-9949-66211b355e0f,689.0
1572,b574d566-b86a9-3acd-376c2-7a32bb37c0,6908.0
1573,b592dcc8-44cac-48c4-1f32d-50eddf8679,1843.0
1574,b5dd0547-a0a60-6448-a5f56-818331d3d4,1225.0
1575,b5df994f-1201c-f031-e463c-423f394319,738.0
1576,b5eb0229-16dd8-8a95-a0cbc-cc1f55540a,1499.0
1577,b5eca563-2da9a-228e-5d49e-35575f8f6e,1749.0
1578,b6189824-acbe-43d9-b5e5-b68c0f096c27,400.0
1579,b61d2194-f6cf-4504-93b5-11468eb14167,660.94
1580,b629a784-d2b12-87a4-c6c8d-6ddae8d1bc,2005.0
1581,b62b070e-ea094-5bb7-44818-d046f7622d,30621.47
1582,b6303da2-6ce57-764d-2cc0b-c9ef4bca03,500.0
1583,b63c639e-fc82-490f-ad0c-d33c702dd57f,2260.0
1584,b64de6d1-6803-4d45-beb6-4bd980751508,2934.75
1585,b656fa9b-e280-4d38-b9f0-c1b729ee4ddd,22094.0
1586,b65bb208-815ab-aeee-d4c4e-b2c29d93e3,4830.0
1587,b65fc3aa-dffc9-c882-09ff4-09199b4d62,644.0
1588,b6841fd3-9c193-a480-417c3-9ec1ba00e8,1662.0
1589,b6e89690-26025-59d8-096b7-37424b5fb5,9450.0
1590,b6ed6c04-349aa-723f-1e48f-b0a5ddd9bf,2405.0
1591,b6efffa7-dfc9-4560-8977-3d25a1cb5698,900.0
1592,b6f65eb3-4665-470a-86de-4d968545bb06,871.0
1593,b705b8cc-12cc2-4fd9-71340-675a14a36b,1558.06
1594,b72442d4-65b2b-24a5-b38df-ebdba9821f,3492.0
1595,b729ef1c-8663-47d2-a8d9-f0ab03e6aad1,1788.0
1596,b764b7d9-cdbb-4f5c-abf0-c3e960a1feef,6312.09
1597,b7698813-e82ef-eae6-ca511-75c3361be8,350.0
1598,b7bcd7d9-6316-4802-8d18-a1684fb4afec,1477.0
1599,b7d48f67-2b81f-4c3e-df55a-ae3107d8bf,9978.0
1600,b7e2f15b-4d9fe-31f9-089f4-237d38eb22,855.0
1601,b7ee56d9-c93f-4700-aece-c7a0bb88a0eb,4056.0
1602,b7f958bf-58e37-b0e2-7393f-207a2ff980,800.0
1603,b7ff5c50-60805-e243-b3fe6-e3d7d7934a,643.0
1604,b82356da-9b5e9-f6fe-3df96-831e2c5ce6,654.0
1605,b84b19a2-9cf7-427e-94e1-ba200da4d85b,533.25
1606,b84f170d-06b0-40f3-b475-d7407202a6c6,1496.0
1607,b889ddea-1ceb-4684-b21b-231ae6c65658,701.0
1608,b8a72e16-77bc-410c-93e6-6cef7d0cccf3,2546.94
1609,b8c76847-c4321-9a8b-ce5ef-130b90b4b0,1670.0
1610,b8e17d39-3269-4313-8c29-415eb700decf,3174.37
1611,b8f91077-3e761-30c0-8b7ca-136ea9d479,1226.0
1612,b91cff76-a8c3-4bb6-87a0-0bc367855384,904.11
1613,b92d35c1-7a848-f7b5-08092-9a65c512eb,1322.0
1614,b9333b39-28590-0838-bc66b-2a16a1b33e,7083.0
1615,b938b80c-48d3c-8a29-deb8d-901b2be011,1914.0
1616,b93f4d3a-0519-442e-b060-bc9743b3ff60,5970.0
1617,b997b157-034c-4fb0-abb3-7e6fde9a4aa8,945.0
1618,b9a3a098-1e5a-4b00-b7d2-c8f159a7a738,3347.0
1619,b9abb232-781a1-29e9-2cefb-547c5d77c7,5613.0
1620,b9b3cce9-d4f4-4b57-b526-8de7e494714c,650.0
1621,ba03b2b0-ba854-9d5a-de631-34f8ba6442,2989.0
1622,ba134374-20e00-d1a6-f9cd5-489f93bad5,500.0
1623,ba1f7c27-4090e-2a9b-e17d0-8b7780f74b,624.0
1624,ba371220-36347-2292-3b6d9-bad9d285eb,644.0
1625,ba39d266-911a-44a4-80cd-c15bc36c502a,1541.0
1626,ba39fff5-cd5b-4ae4-a386-bb0ed60f4c1f,6316.68
1627,ba573f4b-2b8b5-f1e6-24bca-213e2c468d,1144.0
1628,ba5e5f60-435e-4b9c-9639-72ab6f6c17a8,1314.0
1629,ba61af20-f35c-4699-a737-05f02d7af6ac,500.0
1630,ba8b17e1-ee583-bd09-070cd-eb68ebf0e8,650.0
1631,bafb8ca5-acb0-440c-8a52-c83ec9929582,712.25
1632,bb29af7f-5c027-f045-17607-7af68a564d,913.0
1633,bb9d6f07-cc820-2ddf-be739-6f469a7a0a,350.0
1634,bba07db9-72de6-8204-a025b-d1e4b3feae,4894.0
1635,bbc39176-b860-436d-bf41-732385af46b3,1444.0
1636,bc3e999f-a876-4726-be25-17a7f9446f71,505.0
1637,bc571c7a-931d-438d-910a-a284a2060be9,1329.0
1638,bce015a6-446e3-61a8-70f3a-435f529e2c,20185.0
1639,bcfa8fb9-a1bc9-207d-46041-4ea85da4fa,500.0
1640,bd0af9d5-5c55-4b32-a047-a9de7394de84,495.0
1641,bd23462c-c3f9-47d0-8a13-dcb6e9198637,1189.0
